URL,_id/$oid,address,address line 2,name,outcode,postcode,rating,type_of_food
http://www.just-eat.co.uk/restaurants-Alvarosfishandchipspizzapastaamdkebab-g33/menu,55f14312c7447c3da7051e0e,1110 Edinburgh Road,Glasgow,"Alvaro's Fish & Chips, Pizza Pasta & Kebab",G33,3QF,4,Fish & Chips
http://www.just-eat.co.uk/restaurants-alvastonfastfood-de24/menu,55f14312c7447c3da7051e0f,1285A London Road,Derby,Alvaston Fast Food Curries Takeaway,DE24,8QN,5,Curry
http://www.just-eat.co.uk/restaurants-alvaston-kebab-de24/menu,55f14312c7447c3da7051e10,1286 London Road,Derby,Alvaston Kebab,DE24,8QP,5,Curry
http://www.just-eat.co.uk/restaurants-alvins-caffe-east-kilbride/menu,55f14312c7447c3da7051e11,8 Righead Gate,East Kilbride,Alvin's Caffe,G74,1LS,Not yet rated,Fish & Chips
http://www.just-eat.co.uk/restaurants-alvins-caffe-east-kilbride/menu,55f14312c7447c3da7051e12,8 Righead Gate,East Kilbride,Alvin's Caffe,G74,1LS,Not yet rated,Fish & Chips
http://www.just-eat.co.uk/restaurants-alwaha-bs5/menu,55f14312c7447c3da7051e13,4 High Street,Bristol,Alwaha Takeaway,BS5,6DL,4.5,Kebab
http://www.just-eat.co.uk/restaurants-alwaha-bs5/menu,55f14312c7447c3da7051e14,4 High Street,Bristol,Alwaha Takeaway,BS5,6DL,4.5,Kebab
http://www.just-eat.co.uk/restaurants-amaanas-indian-sk2/menu,55f14312c7447c3da7051e15,10A Bramhall Lane,Stockport,Amaanas Indian Takeaway,SK2,6HR,5.5,Curry
http://www.just-eat.co.uk/restaurants-amaans-tw18/menu,55f14312c7447c3da7051e16,3 Station Approach,Staines,Amaan's,TW18,4LY,5.5,Curry
http://www.just-eat.co.uk/restaurants-amaansfastfoods-bd7/menu,55f14312c7447c3da7051e17,543 Great Horton Road,Bradford,Amaans Fast Foods Ltd,BD7,4EG,4.5,Curry
http://www.just-eat.co.uk/restaurants-amaans-bd7/menu,55f14312c7447c3da7051e18,12 Legrams Lane,West Yorkshire,Amaan's Grill House,BD7,1ND,5,Curry
http://www.just-eat.co.uk/restaurants-amaans-bd7/menu,55f14312c7447c3da7051e19,12 Legrams Lane,West Yorkshire,Amaan's Grill House,BD7,1ND,5,Curry
http://www.just-eat.co.uk/restaurants-amaanskitchen-ls27/menu,55f14312c7447c3da7051e1a,30-32 Chapel Hill,West Yorkshire,Amaans Kitchen,LS27,8JP,5,Curry
http://www.just-eat.co.uk/restaurants-amaanskitchen-ls27/menu,55f14312c7447c3da7051e1b,30-32 Chapel Hill,West Yorkshire,Amaans Kitchen,LS27,8JP,5,Curry
http://www.just-eat.co.uk/restaurants-amalfi-l4/menu,55f14312c7447c3da7051e1c,80-82 Priory Road,Liverpool,Amalfi,L4,2SH,5,Pizza
http://www.just-eat.co.uk/restaurants-aman-tandoori-macclesfield/menu,55f14312c7447c3da7051e1d,14 Westmorland Close,Macclesfield,Aman Tandoori,SK10,3ET,4.5,Curry
http://www.just-eat.co.uk/restaurants-aman-indian-restaurant-failsworth/menu,55f14312c7447c3da7051e1e,476 Oldham Road,Failsworth,Aman Indian Restaurant,M35,0FH,5.5,Curry
http://www.just-eat.co.uk/restaurants-amani-ky4/menu,55f14312c7447c3da7051e1f,231 High Street,Cowdenbeath,Amani,KY4,9QF,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-amaniclassic-eh10/menu,55f14312c7447c3da7051e20,124 Morningside Road,Edinburgh,Amani Classic Punjabi Indian Cuisine,EH10,4BX,5.5,Curry
http://www.just-eat.co.uk/restaurants-amanos-bd12/menu,55f14312c7447c3da7051e21,216 Huddersfield Road,Bradford,Amanos Pizza,BD12,0AD,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amantola-ch5/menu,55f14312c7447c3da7051e22,Welsh Road,Flintshire,Amantola,CH5,2RF,4.5,Curry
http://www.just-eat.co.uk/restaurants-AmalLebaneseandMoroccanCuisineSW17/menu,55f14312c7447c3da7051e23,6 Trinity Road,London,Amal Lebanese and Moroccan Cuisine,SW17,7RE,4.5,Lebanese
http://www.just-eat.co.uk/restaurants-AmalLebaneseandMoroccanCuisineSW17/menu,55f14312c7447c3da7051e24,6 Trinity Road,London,Amal Lebanese and Moroccan Cuisine,SW17,7RE,4.5,Lebanese
http://www.just-eat.co.uk/restaurants-amala-benfleet/menu,55f14312c7447c3da7051e25,303 High Road,Benfleet,Amala,SS7,5HA,5,Curry
http://www.just-eat.co.uk/restaurants-amarahscurryandgrill-pe1/menu,55f14312c7447c3da7051e26,1241 Bourges Boulevard,Peterborough,Amarah's Curry & Grill,PE1,2AU,5.5,Curry
http://www.just-eat.co.uk/restaurants-amaansgrillhouse-bd5/menu,55f14312c7447c3da7051e27,Gaythorne Road,West Yorkshire,Amaans Grill House & Takeaway,BD5,7ES,5,Pizza
http://www.just-eat.co.uk/restaurants-amaansgrillhouse-bd5/menu,55f14312c7447c3da7051e28,Gaythorne Road,West Yorkshire,Amaans Grill House & Takeaway,BD5,7ES,5,Pizza
http://www.just-eat.co.uk/restaurants-amaanskitchen-ls27/menu,55f14312c7447c3da7051e29,30-32 Chapel Hill,West Yorkshire,Amaans Kitchen,LS27,8JP,5,Curry
http://www.just-eat.co.uk/restaurants-AmarettoRistorante-HA4/menu,55f14312c7447c3da7051e2a,10 Victoria Road,Ruislip,Amaretto Ristorante & Pizzeria,HA4,0AA,5,Pizza
http://www.just-eat.co.uk/restaurants-AmarettoRistorante-HA4/menu,55f14312c7447c3da7051e2b,10 Victoria Road,Ruislip,Amaretto Ristorante & Pizzeria,HA4,0AA,5,Pizza
http://www.just-eat.co.uk/restaurants-amaretto-ristorante-pizzeria/menu,55f14312c7447c3da7051e2c,12 The Promenade,Edgware,Amaretto Ristorante Pizzeria,HA8,7JZ,5,Pizza
http://www.just-eat.co.uk/restaurants-amaretto-ristorante-pizzeria/menu,55f14312c7447c3da7051e2d,12 The Promenade,Edgware,Amaretto Ristorante Pizzeria,HA8,7JZ,5,Pizza
http://www.just-eat.co.uk/restaurants-amarettoristorante-nw4/menu,55f14312c7447c3da7051e2e,17 Central Circus,London,Amaretto Ristorante Pizzeria,NW4,3AS,5,Pizza
http://www.just-eat.co.uk/restaurants-amarettoristorante-nw4/menu,55f14312c7447c3da7051e2f,17 Central Circus,London,Amaretto Ristorante Pizzeria,NW4,3AS,5,Pizza
http://www.just-eat.co.uk/restaurants-amasicafe-ub6/menu,55f14312c7447c3da7051e30,12 Wadsworth road,Perivale,Amasi Cafe,UB6,7JD,5,Pizza
http://www.just-eat.co.uk/restaurants-amasicafe-ub6/menu,55f14312c7447c3da7051e31,12 Wadsworth road,Perivale,Amasi Cafe,UB6,7JD,5,Pizza
http://www.just-eat.co.uk/restaurants-amasicafe-ub6/menu,55f14312c7447c3da7051e32,12 Wadsworth road,Perivale,Amasi Cafe,UB6,7JD,5,Pizza
http://www.just-eat.co.uk/restaurants-amazing-ls6/menu,55f14312c7447c3da7051e33,49 Queens Road,Leeds,Amazing,LS6,1HY,4,Chinese
http://www.just-eat.co.uk/restaurants-Ambala-BF7/menu,55f14312c7447c3da7051e34,205-207 Great Horton Road,Bradford,Ambala,BD7,1RP,5,Curry
http://www.just-eat.co.uk/restaurants-Ambala-BF7/menu,55f14312c7447c3da7051e35,205-207 Great Horton Road,Bradford,Ambala,BD7,1RP,5,Curry
http://www.just-eat.co.uk/restaurants-ambals-restaurant-aberdeen/menu,55f14312c7447c3da7051e36,4 Bridge Street,ABERDEEN,Ambal's Restaurant,AB11,6JJ,5,Curry
http://www.just-eat.co.uk/restaurants-ambassador-l8/menu,55f14312c7447c3da7051e37,60 Lodge Lane,Liverpool,Ambassador Restaurant,L8,0QL,5,Lebanese
http://www.just-eat.co.uk/restaurants-ambassador-l8/menu,55f14312c7447c3da7051e38,60 Lodge Lane,Liverpool,Ambassador Restaurant,L8,0QL,5,Lebanese
http://www.just-eat.co.uk/restaurants-Amber-G12/menu,55f14312c7447c3da7051e39,130-132 Byres Road,Glasgow,Amber,G12,8TD,4.5,Chinese
http://www.just-eat.co.uk/restaurants-amber-cuisine-johnstone/menu,55f14312c7447c3da7051e3a,143 Main Road,Elderslie,Amber Cuisine,PA5,9ES,5,Chinese
http://www.just-eat.co.uk/restaurants-amberscafe-g22/menu,55f14312c7447c3da7051e3b,18 Balmore Road,Glasgow,Ambers Cafe,G22,6RN,4.5,American
http://www.just-eat.co.uk/restaurants-amberscafe-g22/menu,55f14312c7447c3da7051e3c,18 Balmore Road,Glasgow,Ambers Cafe,G22,6RN,4.5,American
http://www.just-eat.co.uk/restaurants-ambersstonebakedpizza-g22/menu,55f14312c7447c3da7051e3d,18 Balmore Road,Glasgow,Ambers Stonebaked Pizzas,G22,6RN,4.5,Burgers
http://www.just-eat.co.uk/restaurants-ambia-ch5/menu,55f14312c7447c3da7051e3e,29A Station Road,Clwyd,Ambia,CH5,1SU,5.5,Curry
http://www.just-eat.co.uk/restaurants-ambience-express-lambeth/menu,55f14312c7447c3da7051e3f,318 Kennington Lane,Kennington,Ambience Express,SE11,5HY,4.5,Turkish
http://www.just-eat.co.uk/restaurants-ambience-express-lambeth/menu,55f14312c7447c3da7051e40,318 Kennington Lane,Kennington,Ambience Express,SE11,5HY,4.5,Turkish
http://www.just-eat.co.uk/restaurants-ambience-express-lambeth/menu,55f14312c7447c3da7051e41,318 Kennington Lane,Kennington,Ambience Express,SE11,5HY,4.5,Turkish
http://www.just-eat.co.uk/restaurants-ambienceexpress-sw19/menu,55f14312c7447c3da7051e42,12-14 Leopold Road,Wimbledon,Ambience Express,SW19,7BD,5.5,Turkish
http://www.just-eat.co.uk/restaurants-ambienceexpress-sw19/menu,55f14312c7447c3da7051e43,12-14 Leopold Road,Wimbledon,Ambience Express,SW19,7BD,5.5,Turkish
http://www.just-eat.co.uk/restaurants-abrosia-pizzeria-haxby/menu,55f14312c7447c3da7051e44,Clifton Gate Business Park,York,Ambrosia Pizzeria,YO32,2RH,5.5,Pizza
http://www.just-eat.co.uk/restaurants-abrosia-pizzeria-haxby/menu,55f14312c7447c3da7051e45,Clifton Gate Business Park,York,Ambrosia Pizzeria,YO32,2RH,5.5,Pizza
http://www.just-eat.co.uk/restaurants-ambuja-ch61/menu,55f14312c7447c3da7051e46,513 Pensby Road,Wirral,Ambuja Indian Restraunt,CH61,7UQ,5.5,Curry
http://www.just-eat.co.uk/restaurants-ameens-ne1/menu,55f14312c7447c3da7051e47,35 Groat Market,Tyne and Wear,Ameens,NE1,1UQ,3.5,Pizza
http://www.just-eat.co.uk/restaurants-ameeras-sr4/menu,55f14312c7447c3da7051e48,61 Hylton Road,Tyne and Wear,Ameera's,SR4,7AF,5.5,Curry
http://www.just-eat.co.uk/restaurants-amerarani/menu,55f14312c7447c3da7051e49,248 Brighton Road,South Croydon,Amera Rani,CR2,6AH,5,Curry
http://www.just-eat.co.uk/restaurants-amerarani/menu,55f14312c7447c3da7051e4a,248 Brighton Road,South Croydon,Amera Rani,CR2,6AH,5,Curry
http://www.just-eat.co.uk/restaurants-american-burger-co-g41/menu,55f14312c7447c3da7051e4b,20 Kilmarnock Road,Glasgow,American BBQ and Burger Co.,G41,3NH,4.5,American
http://www.just-eat.co.uk/restaurants-american-burger-co-g41/menu,55f14312c7447c3da7051e4c,20 Kilmarnock Road,Glasgow,American BBQ and Burger Co.,G41,3NH,4.5,American
http://www.just-eat.co.uk/restaurants-americanchicken-pr7/menu,55f14312c7447c3da7051e4d,34 Market Street,Lancashire,American Chicken & Pizza,PR7,2SE,5,American
http://www.just-eat.co.uk/restaurants-americanchickenhut-pr5/menu,55f14312c7447c3da7051e4e,131 Station Road,Bamber Bridge,American Chicken Hut,PR5,6QS,4.5,American
http://www.just-eat.co.uk/restaurants-americanchickenhut-pr5/menu,55f14312c7447c3da7051e4f,131 Station Road,Bamber Bridge,American Chicken Hut,PR5,6QS,4.5,American
http://www.just-eat.co.uk/restaurants-americanchickenranch-fy5/menu,55f14312c7447c3da7051e50,1c Victoria Road East,Lancashire,American Chicken Ranch,FY5,5DX,4.5,American
http://www.just-eat.co.uk/restaurants-americanfavouritechicken-ss14/menu,55f14312c7447c3da7051e51,73 Southernhay,Essex,American Favourite Chicken,SS14,1EU,5,Chicken
http://www.just-eat.co.uk/restaurants-americanfriedchicken-le2/menu,55f14312c7447c3da7051e52,559 Saffron Lane,Leicester,American Fried Chicken,LE2,6UN,5.5,American
http://www.just-eat.co.uk/restaurants-afc-bh1/menu,55f14312c7447c3da7051e53,547 Christchruch Road,Bournemouth,American Fried Chicken AFC,BH1,4AH,5,Kebab
http://www.just-eat.co.uk/restaurants-americanhandmadeburgers-ne28/menu,55f14312c7447c3da7051e54,99 High Street West,Tyne And Wear,American Handmade Burgers,NE28,8JD,5.5,American
http://www.just-eat.co.uk/restaurants-american-hot-see17/menu,55f14312c7447c3da7051e55,30 Manor Place,London,American Hot Pizza,SE17,3BB,4.5,Pizza
http://www.just-eat.co.uk/restaurants-american-hot-see17/menu,55f14312c7447c3da7051e56,30 Manor Place,London,American Hot Pizza,SE17,3BB,4.5,Pizza
http://www.just-eat.co.uk/restaurants-american-hot-see17/menu,55f14312c7447c3da7051e57,30 Manor Place,London,American Hot Pizza,SE17,3BB,4.5,Pizza
http://www.just-eat.co.uk/restaurants-american-hut-b45/menu,55f14312c7447c3da7051e58,129 New Road,Rubery,American Hut,B45,9JR,5,Pizza
http://www.just-eat.co.uk/restaurants-americanperfectfriedchickense17/menu,55f14312c7447c3da7051e59,153 East Street,London,"American Perfect Fried Chicken, Pizza & Kebab",SE17,2SB,4.5,American
http://www.just-eat.co.uk/restaurants-americanperfectfriedchickense17/menu,55f14312c7447c3da7051e5a,153 East Street,London,"American Perfect Fried Chicken, Pizza & Kebab",SE17,2SB,4.5,American
http://www.just-eat.co.uk/restaurants-americanperfectfriedchickense17/menu,55f14312c7447c3da7051e5b,153 East Street,London,"American Perfect Fried Chicken, Pizza & Kebab",SE17,2SB,4.5,American
http://www.just-eat.co.uk/restaurants-american-pizza/menu,55f14312c7447c3da7051e5c,50 Hinckley Road,Leicester,American Pizza,LE3,0RB,4.5,American
http://www.just-eat.co.uk/restaurants-american-pizza-ng7/menu,55f14312c7447c3da7051e5d,1 Bentinck Road,Nottingham,American Pizza,NG7,4AA,5,Pizza
http://www.just-eat.co.uk/restaurants-american-pizza-le4/menu,55f14312c7447c3da7051e5e,122 Melton Road,Leicester,American Pizza,LE4,5ED,5,Pizza
http://www.just-eat.co.uk/restaurants-americanpizza-e3/menu,55f14312c7447c3da7051e5f,8a Grove Road,London,American Pizza,E3,5AX,5,Chicken
http://www.just-eat.co.uk/restaurants-americanpizza-nw5/menu,55f14312c7447c3da7051e60,15 Malden Road,Kentish Town,American Pizza,NW5,3HS,5,Pizza
http://www.just-eat.co.uk/restaurants-americanpizza-nw5/menu,55f14312c7447c3da7051e61,15 Malden Road,Kentish Town,American Pizza,NW5,3HS,5,Pizza
http://www.just-eat.co.uk/restaurants-americanpizzahouse/menu,55f14312c7447c3da7051e62,53 Upper High Street,Epsom,American Pizza House,KT17,4RA,4.5,Pizza
http://www.just-eat.co.uk/restaurants-americanpizzahouse/menu,55f14312c7447c3da7051e63,53 Upper High Street,Epsom,American Pizza House,KT17,4RA,4.5,Pizza
http://www.just-eat.co.uk/restaurants-aph/menu,55f14312c7447c3da7051e64,248 Loweges Road,Sheffield,American Pizza House,S8,7JB,5,Pizza
http://www.just-eat.co.uk/restaurants-americanpizzaplanet-g44/menu,55f14312c7447c3da7051e65,Old Castle Road,Glasgow,American Pizza Planet,G44,5TG,4,Pizza
http://www.just-eat.co.uk/restaurants-americanslice-b63/menu,55f14312c7447c3da7051e66,68 High Street,Halesowen,American Slice,B63,3BA,5.5,Pizza
http://www.just-eat.co.uk/restaurants-americanslice-b63/menu,55f14312c7447c3da7051e67,68 High Street,Halesowen,American Slice,B63,3BA,5.5,Pizza
http://www.just-eat.co.uk/restaurants-americanafriedchicken-en8/menu,55f14312c7447c3da7051e68,259 High Street,Waltham Cross,Americana Fried Chicken,EN8,7BE,4,American
http://www.just-eat.co.uk/restaurants-americanospizza-s70/menu,55f14312c7447c3da7051e69,12 Market Hill,Barnsley,Americanos Pizza,S70,2QE,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amesbury-spice/menu,55f14312c7447c3da7051e6a,3 Earls Court Road,Amesbury,Amesbury Spice,SP4,7LY,5,Curry
http://www.just-eat.co.uk/restaurants-amiciitalian-se11/menu,55f14312c7447c3da7051e6b,205-209 Kennington Lane,London,Amici Italian & Doost Persian Grill,SE11,4LD,4.5,Pizza
http://www.just-eat.co.uk/restaurants-amiciitalian-se11/menu,55f14312c7447c3da7051e6c,205-209 Kennington Lane,London,Amici Italian & Doost Persian Grill,SE11,4LD,4.5,Pizza
http://www.just-eat.co.uk/restaurants-amicimiei2go-n10/menu,55f14312c7447c3da7051e6d,7 Fortis Green Road,London,Amici Miei 2 go,N10,3HP,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amici-miei2go-bethnal-green/menu,55f14312c7447c3da7051e6e,32 Kingsland Road,London,Amici Miei2go.,E2,8DA,5,Pizza
http://www.just-eat.co.uk/restaurants-amici-miei2go-bethnal-green/menu,55f14312c7447c3da7051e6f,32 Kingsland Road,London,Amici Miei2go.,E2,8DA,5,Pizza
http://www.just-eat.co.uk/restaurants-amici-sk2/menu,55f14312c7447c3da7051e70,59-61 Buxton Road,Cheshire,Amici Pizzeria & Ristorante,SK2,6NB,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amicipizza-bs6/menu,55f14312c7447c3da7051e71,237-239 Cheltham Road,Bristol,Amici Pizzeria Ristorante,BS6,5QP,5,Pizza
http://www.just-eat.co.uk/restaurants-amicong5/menu,55f14312c7447c3da7051e72,130 Front Street,Arnold,Amico,NG5,7EG,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amicopiripiri-ha6/menu,55f14312c7447c3da7051e73,60 Joel Street,Northwood,Amico Piri Piri Chicken,HA6,1PA,5,Lebanese
http://www.just-eat.co.uk/restaurants-amicopiripiri-ha6/menu,55f14312c7447c3da7051e74,60 Joel Street,Northwood,Amico Piri Piri Chicken,HA6,1PA,5,Lebanese
http://www.just-eat.co.uk/restaurants-amicopizza-ne28/menu,55f14312c7447c3da7051e75,122b Bewicke Road,Wallsend,Amico Pizza,NE28,6NJ,5.5,American
http://www.just-eat.co.uk/restaurants-amicos-pizza-bristol/menu,55f14312c7447c3da7051e76,20 Abbotswood,Bristol,Amico's Pizza,BS37,4NG,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigopizza-ne25/menu,55f14312c7447c3da7051e77,Unit C,Tyne And Wear,Amigo Pizza,NE25,8UG,5,American
http://www.just-eat.co.uk/restaurants-amigo-pizza-mountain-ash/menu,55f14312c7447c3da7051e78,28 Margaret Street,Abercynon,Amigo Pizza,CF45,4RE,5,Pizza
http://www.just-eat.co.uk/restaurants-amigopizza/menu,55f14312c7447c3da7051e79,402 Barton Road,Trafford,Amigo Pizza,M32,9RW,5,Pizza
http://www.just-eat.co.uk/restaurants-amigo-uk-pizza-and-kebab-leytonstone/menu,55f14312c7447c3da7051e7a,481 Grove Green Road,London,Amigo Uk Pizza & Kebab,E11,4AA,3,Pizza
http://www.just-eat.co.uk/restaurants-amigospizza/menu,55f14312c7447c3da7051e7b,357 Derby Road Lenton,Nottingham,Amigo�s Pizza,NG7,2DZ,4.5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-ramsgate/menu,55f14312c7447c3da7051e7c,16 harbour street,Ramsgate,Amigos,CT11,8HA,4.5,Mexican
http://www.just-eat.co.uk/restaurants-amigos-ts5/menu,55f14312c7447c3da7051e7d,49 Eastborn Street,Middlesbrough,Amigos,TS5,6QN,5,American
http://www.just-eat.co.uk/restaurants-amigos-m11/menu,55f14312c7447c3da7051e7e,9 Vale Street,Manchester,Amigos,M11,4NR,5,Pizza
http://www.just-eat.co.uk/restaurants-amigostn6/menu,55f14312c7447c3da7051e7f,3 Beacon Road,Crowborough,Amigos,TN6,1AF,5,Turkish
http://www.just-eat.co.uk/restaurants-amigos-wn8/menu,55f14312c7447c3da7051e80,211 Blythwood,Skelmersdale,Amigo's,WN8,9EN,4.5,Kebab
http://www.just-eat.co.uk/restaurants-amigosfoodhut/menu,55f14312c7447c3da7051e81,10 Albion Street,Dunstable,Amigos Food Hut,LU6,1SA,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-fried-chicken/menu,55f14312c7447c3da7051e82,14 Market Place,Wednesbury,Amigos Fried Chicken,WS10,7AY,5,Chicken
http://www.just-eat.co.uk/restaurants-amigos-fried-chicken/menu,55f14312c7447c3da7051e83,14 Market Place,Wednesbury,Amigos Fried Chicken,WS10,7AY,5,Chicken
http://www.just-eat.co.uk/restaurants-amigos-fried-chicken/menu,55f14312c7447c3da7051e84,14 Market Place,Wednesbury,Amigos Fried Chicken,WS10,7AY,5,Chicken
http://www.just-eat.co.uk/restaurants-amigos/menu,55f14312c7447c3da7051e85,224-230 London Road,Sheffield,Amigos Mexican Kitchen,S2,4LW,4.5,Mexican
http://www.just-eat.co.uk/restaurants-amigosmexicantakeaway/menu,55f14312c7447c3da7051e86,171 Holloway Road,Holloway,Amigos Mexican Takeaway,N7,8LX,4.5,Mexican
http://www.just-eat.co.uk/restaurants-amigosmexicantakeaway/menu,55f14312c7447c3da7051e87,171 Holloway Road,Holloway,Amigos Mexican Takeaway,N7,8LX,4.5,Mexican
http://www.just-eat.co.uk/restaurants-amigosmexicantakeaway/menu,55f14312c7447c3da7051e88,171 Holloway Road,Holloway,Amigos Mexican Takeaway,N7,8LX,4.5,Mexican
http://www.just-eat.co.uk/restaurants-amigos-mexican-nn1/menu,55f14312c7447c3da7051e89,334 Wellingborough Road,Northampton,Amigos Mexican Takeaway,NN1,4ES,5,Mexican
http://www.just-eat.co.uk/restaurants-amigos-ince/menu,55f14312c7447c3da7051e8a,148 Manchester Road,Wigan,Amigo's Milkshake Bar,WN2,2EA,5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-ince/menu,55f14312c7447c3da7051e8b,148 Manchester Road,Wigan,Amigo's Milkshake Bar,WN2,2EA,5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-pizza-wednesbury/menu,55f14312c7447c3da7051e8c,14 Market Place,Wednesbury,Amigos Pizza,WS10,7AY,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-pizza/menu,55f14312c7447c3da7051e8d,676 Bolton Road,Pendlebury,Amigos Pizza,M27,8FH,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-pizza-wednesbury/menu,55f14312c7447c3da7051e8e,14 Market Place,Wednesbury,Amigos Pizza,WS10,7AY,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-pizza/menu,55f14312c7447c3da7051e8f,676 Bolton Road,Pendlebury,Amigos Pizza,M27,8FH,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigos-pizza-wednesbury/menu,55f14312c7447c3da7051e90,14 Market Place,Wednesbury,Amigos Pizza,WS10,7AY,5.5,Pizza
http://www.just-eat.co.uk/restaurants-amigospizza-ng17/menu,55f14312c7447c3da7051e91,134 Outram Street,Nottinghamshire,Amigo's Pizza,NG17,4FT,5.5,Pizza
http://www.just-eat.co.uk/restaurants-aminfinestindian/menu,55f14312c7447c3da7051e92,177 School Lane,Dibsbury,Amin Finest Indian Takeaway,M19,1GN,5.5,Curry
http://www.just-eat.co.uk/restaurants-aminfinestindian/menu,55f14312c7447c3da7051e93,177 School Lane,Dibsbury,Amin Finest Indian Takeaway,M19,1GN,5.5,Curry
http://www.just-eat.co.uk/restaurants-amina-streetly/menu,55f14312c7447c3da7051e94,5 Sutton Oak Corner,Birmingham,Amina,B74,2DH,6,Curry
http://www.just-eat.co.uk/restaurants-amina-tandoori-restaurant-southend-on-sea/menu,55f14312c7447c3da7051e95,27 Clifftown Road,Southend On Sea,Amina Tandoori Restaurant,SS1,1AJ,5.5,Bangladeshi
http://www.just-eat.co.uk/restaurants-amina-tandoori-restaurant-southend-on-sea/menu,55f14312c7447c3da7051e96,27 Clifftown Road,Southend On Sea,Amina Tandoori Restaurant,SS1,1AJ,5.5,Bangladeshi
http://www.just-eat.co.uk/restaurants-aminahtandoori-wa14/menu,55f14312c7447c3da7051e97,2 Peter Street,Altrincham,Aminah Tandoori,WA14,2DS,5,Curry
http://www.just-eat.co.uk/restaurants-aminahtandoori-wa14/menu,55f14312c7447c3da7051e98,2 Peter Street,Altrincham,Aminah Tandoori,WA14,2DS,5,Curry
http://www.just-eat.co.uk/restaurants-aminasfineindian-fk7/menu,55f14312c7447c3da7051e99,26 Main Street Cowie,Stirling,Amina's Fine Indian Cuisine,FK7,7BL,5.5,Curry
http://www.just-eat.co.uk/restaurants-aminastandoori-bt66/menu,55f14312c7447c3da7051e9a,13 William Street,Lurgan,Amina's Tandoori,BT66,6JA,5,Curry
http://www.just-eat.co.uk/restaurants-amins-hd4/menu,55f14312c7447c3da7051e9b,526 Manchester Road,Huddersfield,Amin's,HD4,5SG,5.5,Curry
http://www.just-eat.co.uk/restaurants-amirbaltihousech41/menu,55f14312c7447c3da7051e9c,26 Grange Road West Wirral,Birkenhead,Amir Balti House,CH41,4DA,5.5,Curry
http://www.just-eat.co.uk/restaurants-amirahbaltim41/menu,55f14312c7447c3da7051e9d,15 Station Road,Manchester,Amirah Balti,M41,9JG,5.5,Curry
http://www.just-eat.co.uk/restaurants-amirahskitchen-sw18/menu,55f14312c7447c3da7051e9e,356 Old York Road,London,Amirah's Kitchen,SW18,1SS,5,Curry
http://www.just-eat.co.uk/restaurants-amirasfastfood-fy1/menu,55f14312c7447c3da7051e9f,67 Abingdon Street,Blackpool,Amiras Fast Food,FY1,1NH,4.5,Kebab
http://www.just-eat.co.uk/restaurants-amirsrestaurant-e16/menu,55f14312c7447c3da7051ea0,57 Hallsville Road,London,Amir's Restaurant,E16,1EE,5.5,Curry
http://www.just-eat.co.uk/restaurants-amirulindian-le12/menu,55f14312c7447c3da7051ea1,10 Leicester Road,Loughborough,Amirul Indian & Thai Restaurant,LE12,8ET,4.5,Curry
http://www.just-eat.co.uk/restaurants-AMK-peri-peri-MK42/menu,55f14312c7447c3da7051ea2,20 Gostwick Road,Bedford,AMK Peri Peri,MK42,9XD,5.5,Pizza
http://www.just-eat.co.uk/restaurants-ammaiyra-m45/menu,55f14312c7447c3da7051ea3,72 Bury Old Road,Whitefield,Ammaiyra Takeaway,M45,6TL,5.5,Curry
http://www.just-eat.co.uk/restaurants-ammaiyra-m45/menu,55f14312c7447c3da7051ea4,72 Bury Old Road,Whitefield,Ammaiyra Takeaway,M45,6TL,5.5,Curry
http://www.just-eat.co.uk/restaurants-ammanford-fish-bar-ammanford/menu,55f14312c7447c3da7051ea5,18 College Street,Dyfed,Ammanford Fish Bar,SA18,3AF,6,Fish & Chips
http://www.just-eat.co.uk/restaurants-ammascurry-eh11/menu,55f14312c7447c3da7051ea6,257 Gorgie Road,Edinburgh,Amma's Curry,EH11,1TX,5,Curry
http://www.just-eat.co.uk/restaurants-ammascurry-eh11/menu,55f14312c7447c3da7051ea7,257 Gorgie Road,Edinburgh,Amma's Curry,EH11,1TX,5,Curry
http://www.just-eat.co.uk/restaurants-ammaskitchen-en3/menu,55f14312c7447c3da7051ea8,232 High Street,London,Amma's Kitchen,EN3,4EZ,4.5,Grill
http://www.just-eat.co.uk/restaurants-ammaskitchen-en3/menu,55f14312c7447c3da7051ea9,232 High Street,London,Amma's Kitchen,EN3,4EZ,4.5,Grill
